ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Coordonnées Départs,Longitude départs,Latitude départs,Ville arrivée,Pays Arrivée,Coordonnées arrivées,Longitude arrivées,Latitude arrivées,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1973-16a,1973,16a,Fleurance - Bordeaux,Fleurance,France,"0.663244,43.849456",0.663244,43.849456,Argelès-sur-Mer,France,"3.022911,42.546214",3.022911,42.546214,84,,Willy Teirlinck Drapeau belge Belgique,,Willy Teirlinck Drapeau belge Belgique,
E-1973-16b,1973,16b,Bordeaux - Bordeaux,Bordeaux,France,"-0.57918,44.837789",-0.57918,44.837789,Luchon,France,"0.592943,42.788963",0.592943,42.788963,138,,Eddy Verstraeten Drapeau belge Belgique,,Herman Van Springel Drapeau belge Belgique,
E-1973-17,1973,17,Sainte-Foy-la-Grande - Brive-la-Gaillarde,Sainte-Foy-la-Grande,France,"0.215006,44.841805",0.215006,44.841805,Pau,France,"-0.370797,43.2951",-0.370797,43.2951,226,,Cyrille Guimard Drapeau de France France,,José Catieau Drapeau de France France,
E-1973-18,1973,18,Brive-la-Gaillarde - Puy de Dôme,Brive-la-Gaillarde,France,"1.533937,45.159555",1.533937,45.159555,Fleurance,France,"0.663244,43.849456",0.663244,43.849456,214,,Joop Zoetemelk Drapeau : Pays-Bas Pays-Bas,,José Catieau Drapeau de France France,
E-1973-19,1973,19,Bourges - Versailles,Bourges,France,"2.398782,47.081012",2.398782,47.081012,Brive-la-Gaillarde,France,"1.533937,45.159555",1.533937,45.159555,86.5,,Luis Ocaña Drapeau : EspagneEspagne,,Luis Ocaña Drapeau : EspagneEspagne,
E-1973-1a,1973,1a,Scheveningen - Rotterdam (NL),Scheveningen,Pays-Bas,"4.302183,52.102402",4.302183,52.102402,Puy de Dôme,France,"3.015582,45.712414",3.015582,45.712414,150.5,,Bernard Thévenet Drapeau de France France,,Luis Ocaña Drapeau : EspagneEspagne,
E-1973-1b,1973,1b,Rotterdam - Sint-Niklaas (BEL),Rotterdam,Pays-Bas,"4.481776,51.924216",4.481776,51.924216,Versailles,France,"2.130122,48.801408",2.130122,48.801408,237.5,,Luis Ocaña Drapeau : EspagneEspagne,,Luis Ocaña Drapeau : EspagneEspagne,
E-1973-20a,1973,20a,Versailles - Versailles,Versailles,France,"2.130122,48.801408",2.130122,48.801408,Thuir,France,"2.756348,42.63243",2.756348,42.63243,137.5,,José Catieau Drapeau de France France,,Herman Van Springel Drapeau belge Belgique,
E-1973-20b,1973,20b,Versailles - Paris,Versailles,France,"2.130122,48.801408",2.130122,48.801408,Pyrénées 2000,France,"2.061496,42.520843",2.061496,42.520843,12.4,(CLM par équipes),Watney-Maes,,Herman Van Springel Drapeau belge Belgique,
E-1973-2a,1973,2a,Sint-Niklaas - Sint-Niklaas,Sint-Niklaas,Belgique,"4.133333,51.15",4.133333,51.15,Bordeaux,France,"-0.57918,44.837789",-0.57918,44.837789,188,,Walter Godefroot Drapeau belge Belgique,,José Catieau Drapeau de France France,
E-1973-2b,1973,2b,Sint-Niklaas - Roubaix,Sint-Niklaas,Belgique,"4.133333,51.15",4.133333,51.15,Bordeaux,France,"-0.57918,44.837789",-0.57918,44.837789,244.5,,Jean-Pierre Danguillaume Drapeau de France France,,José Catieau Drapeau de France France,
E-1973-3,1973,3,Roubaix - Reims,Roubaix,France,"3.177847,50.692705",3.177847,50.692705,Rotterdam,Pays-Bas,"4.481776,51.924216",4.481776,51.924216,234.5,,Vicente López Carril Drapeau : EspagneEspagne,,Luis Ocaña Drapeau : EspagneEspagne,
E-1973-4,1973,4,Reims - Nancy,Reims,France,"4.031696,49.258329",4.031696,49.258329,Sint-Niklaas,Belgique,"4.133333,51.15",4.133333,51.15,222.5,,Michael Wright Drapeau : Royaume-Uni Royaume-Uni,,Luis Ocaña Drapeau : EspagneEspagne,
E-1973-5,1973,5,Nancy - Mulhouse,Nancy,France,"6.184417,48.692054",6.184417,48.692054,Versailles,France,"2.130122,48.801408",2.130122,48.801408,238,,Barry Hoban Drapeau : Royaume-Uni Royaume-Uni,,Luis Ocaña Drapeau : EspagneEspagne,
E-1973-6,1973,6,Belfort - Divonne-les-Bains,Belfort,France,"6.863849,47.639674",6.863849,47.639674,Paris,France,"2.352222,48.856614",2.352222,48.856614,28.3,(CLM),Luis Ocaña Drapeau : EspagneEspagne,,Luis Ocaña Drapeau : EspagneEspagne,
E-1973-7a,1973,7a,Divonne-les-Bains - Gaillard,Divonne-les-Bains,France,"6.13604,46.358168",6.13604,46.358168,Sint-Niklaas,Belgique,"4.133333,51.15",4.133333,51.15,76,,Lucien Van Impe Drapeau belge Belgique,,Luis Ocaña Drapeau : EspagneEspagne,
E-1973-7b,1973,7b,Gaillard - Méribel,Gaillard,France,"6.208959,46.184685",6.208959,46.184685,Roubaix,France,"3.177847,50.692705",3.177847,50.692705,235,,Luis Ocaña Drapeau : EspagneEspagne,,Luis Ocaña Drapeau : EspagneEspagne,
E-1973-8,1973,8,Moûtiers - Les Orres,Moûtiers,France,"6.529926,45.484615",6.529926,45.484615,Gaillard,France,"6.208959,46.184685",6.208959,46.184685,248,,Claude Tollet Drapeau de France France,,Luis Ocaña Drapeau : EspagneEspagne,
E-1973-9,1973,9,Embrun - Nice,Embrun,France,"6.495865,44.564164",6.495865,44.564164,Méribel,France,"6.56436,45.397528",6.56436,45.397528,216.5,,Luis Ocaña Drapeau : EspagneEspagne,,Luis Ocaña Drapeau : EspagneEspagne,
E-1973-Prologue,1973,Prologue,Scheveningen (NL),Scheveningen,Pays-Bas,"4.302183,52.102402",4.302183,52.102402,Scheveningen,Pays-Bas,"4.302183,52.102402",4.302183,52.102402,89,,Bernard Thévenet Drapeau de France France,,Luis Ocaña Drapeau : EspagneEspagne,
E-1974-1,1974,1,Brest - Saint-Pol-de-Léon,Brest,France,"-4.486076,48.390394",-4.486076,48.390394,Saint-Pol-de-Léon,France,"-3.986533,48.685113",-3.986533,48.685113,7.1,(CLM),Drapeau de Belgique Eddy Merckx (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-10,1974,10,Gaillard - Aix-les-Bains,Gaillard,France,"6.208959,46.184685",6.208959,46.184685,Plymouth,Grande-Bretagne,"-4.142656,50.375456",-4.142656,50.375456,131.5,,Drapeau de Belgique Eddy Merckx (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-11,1974,11,Aix-les-Bains - Serre Chevalier,Aix-les-Bains,France,"5.908998,45.692341",5.908998,45.692341,Saint-Malo,France,"-2.025674,48.649337",-2.025674,48.649337,225,,Drapeau de Belgique Eddy Merckx (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-12,1974,12,Savines-le-Lac - Orange,Savines-le-Lac,France,"6.404982,44.525913",6.404982,44.525913,Caen,France,"-0.370679,49.182863",-0.370679,49.182863,209,,Drapeau de France Raymond Poulidor (FRA),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-13,1974,13,Avignon - Montpellier,Avignon,France,"4.805528,43.949317",4.805528,43.949317,Dieppe,France,"1.077483,49.922992",1.077483,49.922992,119,,Drapeau de France Jean-Pierre Danguillaume (FRA),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-14,1974,14,Lodève - Colomiers,Lodève,France,"3.313975,43.73366",3.313975,43.73366,Châlons-sur-Marne,France,"4.363073,48.956682",4.363073,48.956682,12.4,(CLM),Drapeau de Belgique Eddy Merckx (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-15,1974,15,Colomiers - La Seu d'Urgell (ESP),Colomiers,France,"1.336579,43.612189",1.336579,43.612189,Gaillard,France,"6.208959,46.184685",6.208959,46.184685,37.5,(CLM),Drapeau de Belgique Michel Pollentier (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-16,1974,16,La Seu d'Urgell - Pla d'Adet,La Seu d'Urgell,Espagne,"1.459173,42.359105",1.459173,42.359105,Aix-les-Bains,France,"5.908998,45.692341",5.908998,45.692341,144,,Drapeau d'Italie Ercole Gualazzini (ITA),,Drapeau de Belgique Joseph Bruyère (BEL),
E-1974-17,1974,17,Saint-Lary-Soulan - Col du Tourmalet,Saint-Lary-Soulan,France,"0.320251,42.815835",0.320251,42.815835,Serre Chevalier,France,"6.549748,44.910829",6.549748,44.910829,163.7,,Drapeau des Pays-Bas Henk Poppe (NED),,Drapeau de Belgique Joseph Bruyère (BEL),
E-1974-18,1974,18,Bagnères-de-Bigorre - Pau,Bagnères-de-Bigorre,France,"0.149105,43.065093",0.149105,43.065093,Orange,France,"4.807511,44.138099",4.807511,44.138099,190,,Drapeau de Belgique Patrick Sercu (BEL),,Drapeau de Belgique Joseph Bruyère (BEL),
E-1974-19a,1974,19a,Pau - Bordeaux,Pau,France,"-0.370797,43.2951",-0.370797,43.2951,Montpellier,France,"3.876716,43.610769",3.876716,43.610769,184.5,,Drapeau de Belgique Patrick Sercu (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-19b,1974,19b,Bordeaux - Bordeaux,Bordeaux,France,"-0.57918,44.837789",-0.57918,44.837789,Colomiers,France,"1.336579,43.612189",1.336579,43.612189,165,,Drapeau de Belgique Ronald De Witte (BEL),,Drapeau des Pays-Bas Gerben Karstens (NED),
E-1974-2,1974,2,Plymouth (GB) - Plymouth,Plymouth,Grande-Bretagne,"-4.142656,50.375456",-4.142656,50.375456,La Seu d'Urgell,Espagne,"1.459173,42.359105",1.459173,42.359105,239,,Drapeau de France Jean-Luc Molinéris (FRA),,Drapeau de Belgique Patrick Sercu (BEL),
E-1974-20,1974,20,Saint-Gilles-Croix-de-Vie - Nantes,Saint-Gilles-Croix-de-Vie,France,"-1.944529,46.697777",-1.944529,46.697777,"Pla d'Adet, Saint-Lary-Soulan",France,"0.295192,42.812512",0.295192,42.812512,9,(CLM par équipes),Molteni,,Drapeau des Pays-Bas Gerben Karstens (NED),
E-1974-21a,1974,21a,Vouvray - Orléans,Vouvray,France,"0.799248,47.412068",0.799248,47.412068,Col du Tourmalet,France,"0.145,42.908192",0.145,42.908192,221.5,,Drapeau de Belgique Eddy Merckx (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-21b,1974,21b,Orléans - Orléans,Orléans,France,"1.909251,47.902964",1.909251,47.902964,Pau,France,"-0.370797,43.2951",-0.370797,43.2951,136,,Drapeau de France Cyrille Guimard (FRA),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-22,1974,22,Orléans - Paris,Orléans,France,"1.909251,47.902964",1.909251,47.902964,Nantes,France,"-1.553621,47.218371",-1.553621,47.218371,199,,Drapeau d'Espagne Vicente López Carril (ESP),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-3,1974,3,Morlaix - Saint-Malo,Morlaix,France,"-3.828228,48.577613",-3.828228,48.577613,Paris,France,"2.352222,48.856614",2.352222,48.856614,248.5,,Drapeau de France Jean-Pierre Genet (FRA),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-4,1974,4,Saint-Malo - Caen,Saint-Malo,France,"-2.025674,48.649337",-2.025674,48.649337,Bordeaux,France,"-0.57918,44.837789",-0.57918,44.837789,152,,Drapeau de Belgique Patrick Sercu (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-5,1974,5,Caen - Dieppe,Caen,France,"-0.370679,49.182863",-0.370679,49.182863,Bordeaux,France,"-0.57918,44.837789",-0.57918,44.837789,241,,Drapeau de Belgique Eddy Merckx (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-6a,1974,6a,Dieppe - Harelbeke (BEL),Dieppe,France,"1.077483,49.922992",1.077483,49.922992,Orléans,France,"1.909251,47.902964",1.909251,47.902964,231,,Drapeau de Belgique Joseph Spruyt (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-6b,1974,6b,Harelbeke - Harelbeke,Harelbeke,Belgique,"3.315636,50.854932",3.315636,50.854932,Orléans,France,"1.909251,47.902964",1.909251,47.902964,126,,Drapeau de Grande-Bretagne Barry Hoban (GBR),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-7,1974,7,Mons (BEL) - Châlons-sur-Marne,Mons,Belgique,"3.956659,50.454241",3.956659,50.454241,Harelbeke,Belgique,"3.315636,50.854932",3.315636,50.854932,141.5,,Drapeau de France Jean-Pierre Danguillaume (FRA),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-8a,1974,8a,Châlons-sur-Marne - Chaumont,Châlons-sur-Marne,France,"4.363073,48.956682",4.363073,48.956682,Harelbeke,Belgique,"3.315636,50.854932",3.315636,50.854932,195.5,,Drapeau de France Francis Campaner (FRA),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-8b,1974,8b,Chaumont - Besançon,Chaumont,France,"5.139256,48.113748",5.139256,48.113748,Chaumont,France,"5.139256,48.113748",5.139256,48.113748,117,,Drapeau des Pays-Bas Gerard Vianen (NED),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-9,1974,9,Besançon - Gaillard,Besançon,France,"6.024054,47.237829",6.024054,47.237829,Besançon,France,"6.024054,47.237829",6.024054,47.237829,112.5,,Drapeau de Belgique Eddy Merckx (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-Prologue,1974,Prologue,Brest,Brest,France,"-4.486076,48.390394",-4.486076,48.390394,Brest,France,"-4.486076,48.390394",-4.486076,48.390394,146,,Drapeau de Belgique Eddy Merckx (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1975-10,1975,10,Auch - Pau,Auch,France,"0.586709,43.64638",0.586709,43.64638,Amiens,France,"2.295753,49.894067",2.295753,49.894067,206,,Drapeau d'Italie Felice Gimondi (ITA),,Drapeau de Belgique Eddy Merckx (BEL),
E-1975-11,1975,11,Pau - Saint-Lary-Soulan,Pau,France,"-0.370797,43.2951",-0.370797,43.2951,Versailles,France,"2.130122,48.801408",2.130122,48.801408,173.5,,Drapeau de Belgique Lucien Van Impe (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
